recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max
3767dc5a5,7,1,3.552,4687.5,6.6933,11437.5
3767dc5a5,20,1,52.256,2343.75,55.696,5718.75
3767dc5a5,9,1,46.6933,1125.0,49.4987,5250.0
379838771,11,1,54.0677,1808.7891,55.2054,5684.7656
379838771,18,1,50.1547,3187.5,50.848,5062.5
379838771,9,1,38.688,1125.0,41.4933,5250.0
37c4a6c06,19,1,44.9493,281.25,46.5013,2812.5
37c4a6c06,15,1,54.608,93.75,57.952,1125.0
37c4a6c06,0,1,21.4027,5906.25,22.6933,7500.0
37c4a6c06,3,1,36.2773,1031.25,37.0187,2812.5
37c91fbed,8,1,33.7707,3750.0,37.8933,5531.25
37c91fbed,17,4,36.3947,1312.5,38.928,7406.25
37c91fbed,21,1,52.0693,3281.25,53.1627,4125.0
37e7bb32e,6,1,10.1493,562.5,12.2933,4406.25
37e8f76ab,23,1,28.0555,7235.1562,34.1391,11283.3984
37e8f76ab,10,1,35.9503,947.4609,38.3942,10852.7344
37f670990,17,1,0.16,1312.5,6.6133,3937.5
37f670990,14,1,9.7067,2531.25,10.2933,5531.25
382a24849,9,1,7.0347,1125.0,9.84,5250.0
382a24849,4,1,7.1733,2343.75,9.0293,4218.75
382a24849,13,1,27.9147,93.75,31.7867,1406.25
382a24849,23,4,46.4689,6459.9609,54.3927,11627.9297
382f74319,22,1,1.4293,10687.5,3.0347,13687.5
38709fece,23,1,10.8089,7235.1562,16.8925,11283.3984
387a431bc,9,1,30.128,1125.0,32.9333,5250.0
387a431bc,7,1,45.5093,4687.5,48.6507,11437.5
3889ed72c,8,1,24.544,3750.0,28.6667,5531.25
38bbedd15,10,1,49.9751,947.4609,52.419,10852.7344
38c1d46ef,10,1,10.3155,947.4609,12.7594,10852.7344
38e65e173,17,4,44.496,1312.5,47.0293,7406.25
38e65e173,4,1,26.976,2343.75,28.832,4218.75
38e65e173,17,1,52.5973,1312.5,59.0507,3937.5
38e65e173,9,1,51.184,1125.0,53.9893,5250.0
38e65e173,7,1,36.0747,4687.5,39.216,11437.5
38e65e173,17,4,20.8587,1312.5,23.392,7406.25
38e65e173,20,1,49.4933,2343.75,52.9333,5718.75
39093c2f2,21,1,18.96,3281.25,20.0533,4125.0
39093c2f2,9,1,23.44,1125.0,26.2453,5250.0
391674704,7,1,19.4453,4687.5,22.5867,11437.5
391674704,23,4,26.999,6459.9609,34.9228,11627.9297
391674704,8,1,41.712,3750.0,45.8347,5531.25
39361b1ea,2,1,27.104,468.75,28.88,3000.0
396598a81,6,1,32.8747,562.5,35.0187,4406.25
396642b2f,14,1,44.3307,2531.25,44.9173,5531.25
397e7eaa0,0,1,15.3813,5906.25,16.672,7500.0
397e7eaa0,9,1,28.96,1125.0,31.7653,5250.0
39864d8ba,10,1,32.775,947.4609,35.2189,10852.7344
398d2c4f1,4,1,43.4933,2531.25,45.68,4031.25
39a6b288d,6,1,49.216,562.5,51.36,4406.25
39c377007,2,1,5.8987,468.75,7.6747,3000.0
39e58073a,18,1,30.9653,3187.5,31.6587,5062.5
39e58073a,13,1,23.5147,93.75,27.3867,1406.25
39f6407f6,8,1,44.736,3750.0,48.8587,5531.25
39f6407f6,9,1,15.872,1125.0,18.6773,5250.0
3a2b59426,7,1,54.512,4687.5,57.6533,11437.5
3a2b59426,12,1,11.6107,562.5,14.7467,3281.25
3a3848189,6,1,23.088,562.5,25.232,4406.25
3a49a2e6e,4,1,4.9227,2343.75,6.7787,4218.75
3a49a2e6e,14,1,47.3173,2531.25,47.904,5531.25
3a55f66eb,4,1,42.9707,2343.75,44.8267,4218.75
3a55f66eb,12,1,2.3893,562.5,5.5253,3281.25
3a55f66eb,0,1,25.9787,5906.25,27.2693,7500.0
3a6637fb8,10,1,43.4736,947.4609,45.9175,10852.7344
3a819596b,19,1,24.0373,281.25,25.5893,2812.5
3a819596b,0,1,18.4107,5906.25,19.7013,7500.0
3a869dd99,4,1,15.3653,2343.75,17.2213,4218.75
3a869dd99,14,1,38.0693,2531.25,38.656,5531.25
3a95606d7,11,1,35.1376,1808.7891,36.2754,5684.7656
3a95606d7,0,1,1.9627,5906.25,3.2533,7500.0
3aae54bad,22,1,43.2053,10687.5,44.8107,13687.5
3ab39acdc,23,4,21.2114,6459.9609,29.1352,11627.9297
3ab39acdc,17,1,0.4693,1312.5,6.9227,3937.5
3ab39acdc,21,1,36.912,3281.25,38.0053,4125.0
3ab980f2d,6,1,42.896,562.5,45.04,4406.25
3abb75faf,14,1,17.1947,2531.25,17.7813,5531.25
3abb75faf,3,1,32.8907,1031.25,33.632,2812.5
3afd4fdb9,18,1,49.1573,3187.5,49.8507,5062.5
3afd4fdb9,12,1,0.2933,562.5,3.4293,3281.25
3aff72a67,8,1,10.5013,3750.0,14.624,5531.25
3aff72a67,7,1,29.7813,4687.5,32.9227,11437.5
3aff72a67,11,1,29.4081,1808.7891,30.5459,5684.7656
3aff72a67,8,1,22.0853,3750.0,26.208,5531.25
3aff72a67,5,1,43.1733,4781.25,45.5253,10406.25
3b0141c04,10,1,46.556,947.4609,48.9999,10852.7344
3b064b25a,3,1,4.896,1031.25,5.6373,2812.5
3b064b25a,21,1,32.0587,3281.25,33.152,4125.0
3b064b25a,17,4,33.7227,1312.5,36.256,7406.25
3b0bbd1da,17,4,41.7707,1312.5,44.304,7406.25
3b0bbd1da,2,1,15.4347,468.75,17.2107,3000.0
3b0bbd1da,18,1,41.7867,3187.5,42.48,5062.5
3b0bbd1da,4,1,9.5733,2343.75,11.4293,4218.75
3b0bbd1da,19,1,28.4267,281.25,29.9787,2812.5
3b25a3af1,6,1,48.8373,562.5,50.8587,3187.5
3b46a50d0,6,1,34.4373,562.5,36.5813,4406.25
3b4c751d3,0,1,40.6933,5906.25,41.984,7500.0
3b4c751d3,23,4,15.2091,6459.9609,23.1329,11627.9297
3b4c751d3,4,1,51.312,2343.75,53.168,4218.75
3b4c751d3,8,1,53.136,3750.0,57.2587,5531.25
3b5037d3e,14,1,45.3333,3750.0,45.6053,6468.75
3b52710c1,5,1,4.832,4781.25,7.184,10406.25
3b52710c1,1,1,53.3813,3843.75,54.2773,5625.0
3b52710c1,15,1,41.7493,93.75,45.0933,1125.0
3b5d36adb,19,1,7.584,281.25,9.136,2812.5
3b7d51ee2,8,1,46.416,3750.0,50.5387,5531.25
3b7d51ee2,16,4,8.448,3093.75,10.2827,4593.75
3b83c6041,10,1,6.7338,947.4609,9.1777,10852.7344
3b8eb6094,19,1,16.2347,281.25,17.7867,2812.5
3b8eb6094,1,1,11.7707,3843.75,12.6667,5625.0
3ba822205,6,1,23.2267,562.5,25.3707,4406.25
3c1e77d9f,17,4,4.208,1312.5,6.7413,7406.25
3c1e77d9f,8,1,12.2987,3750.0,16.4213,5531.25
3c1e77d9f,17,1,27.792,1312.5,34.2453,3937.5
3c288364b,23,1,40.513,7235.1562,46.5966,11283.3984
3c293ebf8,3,1,38.6187,1031.25,39.36,2812.5
3c293ebf8,1,1,24.496,3843.75,25.392,5625.0
3c293ebf8,16,4,4.5973,3093.75,6.432,4593.75
3c3dacbc2,6,1,4.3093,562.5,6.4533,4406.25
3c3ee86ab,11,1,20.8747,1808.7891,22.0125,5684.7656
3c48834c4,0,1,53.3333,5906.25,54.624,7500.0
3c48834c4,9,1,30.5653,1125.0,33.3707,5250.0
3c48834c4,14,1,19.184,2531.25,19.7707,5531.25
3c48834c4,17,4,56.592,1312.5,59.1253,7406.25
3c48d80aa,22,1,5.8347,10687.5,7.44,13687.5
3c5d6f23a,4,1,8.1333,2343.75,9.9893,4218.75
3c5d6f23a,13,1,41.2853,93.75,45.1573,1406.25
3c5d6f23a,20,1,55.376,2343.75,58.816,5718.75
3c621e663,20,1,36.4053,2343.75,39.8453,5718.75
3c65dc905,19,1,10.6613,281.25,12.2133,2812.5
3c65dc905,12,1,8.544,562.5,11.68,3281.25
3c65dc905,9,1,23.584,1125.0,26.3893,5250.0
3c75ea79b,0,1,21.2373,5906.25,22.528,7500.0
3c75ea79b,5,1,14.8853,4781.25,17.2373,10406.25
3c766c3c8,23,1,33.5644,7235.1562,39.6481,11283.3984
3c84c103a,7,1,26.6133,4687.5,29.7547,11437.5
3c84c103a,14,1,43.36,2531.25,43.9467,5531.25
3cb221dbd,13,1,28.752,93.75,32.624,1406.25
3cbb2848e,7,1,41.1253,4687.5,44.2667,11437.5
3cdd3f25f,4,1,35.344,2343.75,37.2,4218.75
3cdd3f25f,7,1,50.736,4687.5,53.8773,11437.5
3ce447771,7,1,16.656,4687.5,19.7973,11437.5
3ce447771,9,1,54.5013,1125.0,57.3067,5250.0
3ce447771,0,1,29.3547,5906.25,30.6453,7500.0
3cf0187e0,7,1,44.608,4687.5,47.7493,11437.5
3cf0187e0,3,1,9.9093,1031.25,10.6507,2812.5
3d19d7bb0,22,1,41.104,10687.5,42.7093,13687.5
3d28b6a6b,9,1,11.3493,1125.0,14.1547,5250.0
3d28b6a6b,17,4,5.9947,1312.5,8.528,7406.25
3d2e3c306,18,1,38.8907,3187.5,39.584,5062.5
3d3d8bb00,6,1,22.848,562.5,24.992,4406.25
3d44b0b74,6,1,23.232,562.5,25.376,4406.25
3d4ad27d4,23,1,47.8563,7235.1562,53.94,11283.3984
3d63d443b,17,4,24.4213,1312.5,26.9547,7406.25
3d63d443b,1,1,17.2907,3843.75,18.1867,5625.0
3d63d443b,21,1,17.424,3281.25,18.5173,4125.0
3d6659ada,19,1,36.2667,281.25,37.8187,2812.5
3d6659ada,20,1,32.5227,2343.75,35.9627,5718.75
3d6659ada,6,1,40.88,562.5,42.9013,3187.5
3d6659ada,2,1,35.9733,468.75,37.7493,3000.0
3d6659ada,2,1,38.5707,468.75,40.3467,3000.0
3d7a0cbcc,17,1,34.832,1312.5,41.2853,3937.5
3d7a0cbcc,12,1,39.376,562.5,42.512,3281.25
3d7a0cbcc,11,1,34.859,1808.7891,35.9967,5684.7656
3da048f8e,1,1,17.9413,3843.75,18.8373,5625.0
3da9950ab,13,1,21.5093,93.75,25.3813,1406.25
3da9950ab,15,1,21.52,93.75,24.864,1125.0
3da9950ab,22,1,4.5493,10687.5,6.1547,13687.5
3dbfc4e5c,22,1,0.272,10687.5,1.8773,13687.5
3dc4403e4,7,1,14.4,4687.5,17.5413,11437.5
3dc4403e4,15,1,5.968,93.75,9.312,1125.0
3dc4403e4,2,1,48.1333,468.75,49.9093,3000.0
3dee51126,0,1,40.256,5906.25,41.5467,7500.0
3e0e344a8,22,1,16.7947,10687.5,18.4,13687.5
3e0e344a8,6,1,45.8507,562.5,47.872,3187.5
3e0e344a8,14,1,52.0373,2531.25,52.624,5531.25
3e422c029,9,1,19.0613,1125.0,21.8667,5250.0
3e59ab985,3,1,47.0453,1031.25,47.7867,2812.5
3e6f5c9b5,7,1,6.896,4687.5,10.0373,11437.5
3e6f5c9b5,11,1,37.744,1808.7891,38.8818,5684.7656
3e9e4a349,2,1,30.672,468.75,32.448,3000.0
3ea1f54e9,8,1,49.3867,3750.0,53.5093,5531.25
3ebc2aebe,8,1,48.72,3750.0,52.8427,5531.25
3ec09f8bc,8,1,49.1893,3750.0,53.312,5531.25
3eea13716,6,1,4.9707,562.5,7.1147,4406.25
3eea13716,9,1,29.4507,1125.0,32.256,5250.0
3eea13716,17,1,5.3173,1312.5,11.7707,3937.5
3f002c337,10,1,51.8734,947.4609,54.3173,10852.7344
3f010282e,5,1,32.8907,4781.25,35.2427,10406.25
3f010282e,18,1,35.3173,3187.5,36.0107,5062.5
3f04a523f,0,1,2.3467,5906.25,3.6373,7500.0
3f04a523f,4,1,8.832,2343.75,10.688,4218.75
3f056b3d1,23,1,16.5965,7235.1562,22.6801,11283.3984
3f0f6e73d,8,1,50.3627,3750.0,54.4853,5531.25
3f0f6e73d,22,1,14.9333,10687.5,16.5387,13687.5
3f0f6e73d,17,1,42.496,1312.5,48.9493,3937.5
3f0f6e73d,10,1,46.7824,947.4609,49.2263,10852.7344
3f0f6e73d,5,1,4.608,4781.25,6.96,10406.25
3f177b6cc,7,1,44.4267,4687.5,47.568,11437.5
3f19ff147,19,1,23.3867,281.25,24.9387,2812.5
3f19ff147,18,1,37.9787,3187.5,38.672,5062.5
3f3cad625,2,1,38.7947,468.75,40.5707,3000.0
3f3cad625,7,1,55.9627,4687.5,59.104,11437.5
3f4816f3a,17,1,3.2213,1312.5,9.6747,3937.5
3f4816f3a,6,1,5.712,562.5,7.7333,3187.5
3f4816f3a,6,1,20.9227,562.5,23.0667,4406.25
3f5f4aa9a,21,1,49.9093,3281.25,51.0027,4125.0
3f5f4aa9a,19,1,15.584,281.25,17.136,2812.5
3f5f4aa9a,16,4,45.2427,3093.75,47.0773,4593.75
3f88e7718,23,4,37.6221,6459.9609,45.5459,11627.9297
3f88e7718,15,1,55.9093,93.75,59.2533,1125.0
3f88e7718,16,4,17.8773,3093.75,19.712,4593.75
3f8b136ae,3,1,8.2933,1031.25,9.0347,2812.5
3fbde2a1f,17,4,29.552,1312.5,32.0853,7406.25
3fbde2a1f,15,1,4.6933,93.75,8.0373,1125.0
3fcca1372,3,1,44.5813,1031.25,45.3227,2812.5
3fcca1372,21,1,51.216,3281.25,52.3093,4125.0
3fcead61b,17,4,47.5947,1312.5,50.128,7406.25
3fcead61b,17,4,16.9653,1312.5,19.4987,7406.25
3fcead61b,9,1,43.664,1125.0,46.4693,5250.0
3fda65ce8,2,1,0.256,468.75,2.032,3000.0
3fe0369b8,23,1,11.3313,7235.1562,17.415,11283.3984
3fe0369b8,6,1,44.1867,562.5,46.3307,4406.25
3fea75045,0,1,50.8427,5906.25,52.1333,7500.0
3fea75045,13,1,41.2427,93.75,45.1147,1406.25
3fea75045,2,1,26.5387,468.75,28.3147,3000.0
3fea75045,12,1,46.7627,562.5,49.8987,3281.25
3fea75045,13,1,38.8747,93.75,42.7467,1406.25
3ffaeaa6c,9,1,51.1787,1125.0,53.984,5250.0
3ffaeaa6c,8,1,30.9173,3750.0,35.04,5531.25
3ffaeaa6c,5,1,7.744,5062.5,10.8533,11250.0
3ffaeaa6c,9,1,47.6053,1125.0,50.4107,5250.0
4002de600,23,1,27.0222,7235.1562,33.1059,11283.3984
400b7210c,22,1,21.2747,10687.5,22.88,13687.5
400b7210c,5,1,7.696,4781.25,10.048,10406.25
400b7210c,3,1,45.5787,1031.25,46.32,2812.5
403418175,22,1,18.0107,10687.5,19.616,13687.5
4037ecd74,23,1,34.3713,7235.1562,40.455,11283.3984
403df7c86,18,1,6.368,3187.5,7.0613,5062.5
404fa2c71,23,1,29.588,7235.1562,35.6717,11283.3984
4071f7aa7,23,1,53.4581,7235.1562,59.5418,11283.3984
408572e66,19,1,4.944,281.25,6.496,2812.5
408881af2,23,1,13.2354,7235.1562,19.319,11283.3984
408fcd1dc,13,1,33.8507,93.75,37.7227,1406.25
408fcd1dc,11,1,25.5536,1808.7891,26.6913,5684.7656
40cd85184,13,1,53.728,93.75,54.352,843.75
40e97e435,3,1,55.952,1031.25,56.6933,2812.5
40e97e435,12,1,31.1147,562.5,34.2507,3281.25
40e97e435,18,1,8.192,3187.5,8.8853,5062.5
40f3d1306,21,1,4.448,3281.25,5.5413,4125.0
410af8433,17,4,15.76,1312.5,18.2933,7406.25
4113f2ba4,23,4,34.2552,6459.9609,42.179,11627.9297
4113f2ba4,19,1,16.576,281.25,18.128,2812.5
4113f2ba4,5,1,2.048,5062.5,5.1573,11250.0
413ac68c8,23,1,29.2049,7235.1562,35.2885,11283.3984
413c1ab10,11,1,20.2536,1808.7891,21.3914,5684.7656
414098e6e,18,1,11.8667,3187.5,12.56,5062.5
414098e6e,11,1,37.8485,1808.7891,38.9863,5684.7656
414a5da6e,10,1,35.6078,947.4609,38.0517,10852.7344
416ab2797,22,1,3.1787,10687.5,4.784,13687.5
41712782c,11,1,36.2986,1808.7891,37.4364,5684.7656
4173dbbaf,6,1,29.28,562.5,31.424,4406.25
417f43e5c,21,1,18.24,3281.25,19.3333,4125.0
419abdc78,14,1,5.1413,2531.25,5.728,5531.25
419abdc78,3,1,46.8853,1031.25,47.6267,2812.5
419fb1a93,11,1,19.5628,1808.7891,20.7006,5684.7656
41a0e0f9e,15,1,38.4533,93.75,41.7973,1125.0
41a0e0f9e,18,1,18.384,3187.5,19.0773,5062.5
41af7b890,17,1,23.92,1312.5,30.3733,3937.5
41af7b890,4,1,55.6853,2343.75,57.5413,4218.75
41af7b890,19,1,1.8827,281.25,3.4347,2812.5
41af7b890,11,1,5.2535,1808.7891,6.3913,5684.7656
41c1f53c5,23,1,40.9078,7235.1562,46.9914,11283.3984
41c70b0f1,23,1,53.5975,7235.1562,59.6811,11283.3984
41d515379,10,1,4.0751,947.4609,6.519,10852.7344
41e6d9f63,18,1,44.1387,3187.5,44.832,5062.5
41e6d9f63,11,1,35.2769,1808.7891,36.4147,5684.7656
4216f7492,10,1,40.1821,947.4609,42.626,10852.7344
421c20bdc,10,1,44.0424,947.4609,46.4863,10852.7344
421f9575b,5,1,48.7787,5062.5,51.888,11250.0
421f9575b,21,1,4.8427,3281.25,5.936,4125.0
4229f3787,10,1,12.6839,947.4609,15.1278,10852.7344
4229f3787,19,1,49.872,281.25,51.424,2812.5
4229f3787,18,1,36.0213,3187.5,36.7147,5062.5
422cd890c,20,1,50.5867,2343.75,54.0267,5718.75
4238ed364,22,1,0.2133,10687.5,1.8187,13687.5
425656a9b,9,1,16.272,1125.0,19.0773,5250.0
4261df85b,5,1,45.8347,5062.5,48.944,11250.0
4261df85b,23,4,36.7107,6459.9609,44.6346,11627.9297
4261df85b,19,1,47.7333,281.25,49.2853,2812.5
4261df85b,18,1,15.2427,3187.5,15.936,5062.5
4261df85b,23,4,18.6166,6459.9609,26.5404,11627.9297
426700103,0,1,33.5947,5906.25,34.8853,7500.0
427069fef,23,1,4.4176,7235.1562,10.5012,11283.3984
427d1a943,18,1,33.0187,3187.5,33.712,5062.5
4284af850,2,1,3.824,468.75,5.6,3000.0
4284af850,11,1,53.76,1808.7891,54.8978,5684.7656
4284af850,17,1,17.9627,1312.5,24.416,3937.5
4284af850,17,1,9.2267,1312.5,15.68,3937.5
4284af850,2,1,6.9173,468.75,8.6933,3000.0
428dae65f,18,1,6.8427,3187.5,7.536,5062.5
42a7c4f08,8,1,15.4827,3750.0,19.6053,5531.25
42a7c4f08,7,1,37.2213,4687.5,40.3627,11437.5
42a7c4f08,20,1,11.68,2343.75,15.12,5718.75
42b240c98,14,1,49.3173,2531.25,49.904,5531.25
42b51edce,16,4,32.176,3093.75,34.0107,4593.75
42b51edce,5,1,3.4187,4781.25,5.7707,10406.25
42cfdbd16,5,1,23.9627,5062.5,27.072,11250.0
42cfdbd16,6,1,53.4613,562.5,55.6053,4406.25
42d04eecf,22,1,10.528,10687.5,12.1333,13687.5
42e532195,5,1,57.6,4781.25,59.952,10406.25
42e58f2ae,3,1,30.096,1031.25,30.8373,2812.5
42e58f2ae,8,1,8.896,3750.0,13.0187,5531.25
42f483cb5,5,1,45.552,5062.5,48.6613,11250.0
43092267f,19,1,56.9387,281.25,58.4907,2812.5
431c85554,16,4,12.464,3093.75,14.2987,4593.75
431c85554,7,1,38.976,4687.5,42.1173,11437.5
431c85554,0,1,30.5173,5906.25,31.808,7500.0
431c85554,8,1,39.376,3750.0,43.4987,5531.25
4325f1f4e,15,1,0.4373,93.75,3.7813,1125.0
4325f1f4e,19,1,44.0693,281.25,45.6213,2812.5
4325f1f4e,2,1,47.4987,468.75,49.2747,3000.0
4325f1f4e,6,1,0.288,562.5,2.3093,3187.5
432e2e899,2,1,2.2453,468.75,4.0213,3000.0
432e2e899,16,4,48.8107,3093.75,50.6453,4593.75
432e2e899,7,1,4.368,4687.5,7.5093,11437.5
432e2e899,4,1,34.5867,2343.75,36.4427,4218.75
432e2e899,3,1,2.592,1031.25,3.3333,2812.5
4332c54dc,6,1,8.016,562.5,10.16,4406.25
433f3a83f,17,4,45.2693,1312.5,47.8027,7406.25
433f3a83f,15,1,21.9627,93.75,25.3067,1125.0
43423d1e3,17,4,44.4747,1312.5,47.008,7406.25
43423d1e3,18,1,37.7493,3187.5,38.4427,5062.5
43423d1e3,23,4,10.8611,6459.9609,18.7849,11627.9297
43423d1e3,16,4,39.8933,3093.75,41.728,4593.75
43423d1e3,8,1,0.1493,3750.0,4.272,5531.25
4344094dc,6,1,56.1067,562.5,58.128,3187.5
436e875aa,5,1,28.9813,4781.25,31.3333,10406.25
436e875aa,15,1,39.2107,93.75,42.5547,1125.0
43739e7ab,10,1,22.7323,947.4609,25.1762,10852.7344
437975e83,23,4,22.7033,6459.9609,30.6271,11627.9297
437cab912,5,1,34.8267,5062.5,37.936,11250.0
437cab912,23,4,43.7754,6459.9609,51.6992,11627.9297
437cab912,15,1,17.8507,93.75,21.1947,1125.0
437cab912,9,1,55.6053,1125.0,58.4107,5250.0
437cab912,18,1,9.8667,3187.5,10.56,5062.5
4381af1a9,6,1,13.3653,562.5,15.5093,4406.25
438832119,3,1,12.0373,1031.25,12.7787,2812.5
438c12dbc,12,1,46.2347,562.5,49.3707,3281.25
438c12dbc,5,1,13.552,4781.25,15.904,10406.25
438c12dbc,23,4,18.6921,6459.9609,26.6159,11627.9297
43b921322,13,1,25.1733,93.75,25.7973,843.75
43befeb3e,16,4,25.68,3093.75,27.5147,4593.75
43befeb3e,17,4,49.5307,1312.5,52.064,7406.25
43befeb3e,0,1,5.6533,5906.25,6.944,7500.0
43d34d63c,18,1,12.4053,3187.5,13.0987,5062.5
43d64f73d,6,1,54.6773,562.5,56.8213,4406.25
43ee2cd2d,9,1,37.8773,1125.0,40.6827,5250.0
43fee64b4,18,1,25.2053,3187.5,25.8987,5062.5
43fee64b4,2,1,56.9493,468.75,58.7253,3000.0
4406d279c,21,1,58.5547,3281.25,59.648,4125.0
440d8589f,14,1,44.4853,2531.25,45.072,5531.25
44100c5d1,8,1,35.7387,3750.0,39.8613,5531.25
441707582,4,1,1.3707,2343.75,3.2267,4218.75
441707582,4,1,54.6987,2343.75,56.5547,4218.75
441707582,21,1,3.104,3281.25,4.1973,4125.0
441f3196f,19,1,41.8933,281.25,43.4453,2812.5
441f3196f,9,1,52.9867,1125.0,55.792,5250.0
441f3196f,8,1,14.8907,3750.0,19.0133,5531.25
441f3196f,0,1,49.9467,5906.25,51.2373,7500.0
442e648c3,18,1,0.5067,3187.5,1.2,5062.5
444ff0bad,17,4,26.8,1312.5,29.3333,7406.25
444ff0bad,17,1,45.7547,1312.5,52.208,3937.5
444ff0bad,23,4,19.1332,6459.9609,27.0571,11627.9297
444ff0bad,1,1,38.9813,3843.75,39.8773,5625.0
4482bd512,1,1,33.2747,3843.75,34.1707,5625.0
4482bd512,14,1,25.824,2531.25,26.4107,5531.25
4482bd512,7,1,0.976,4687.5,4.1173,11437.5
4482bd512,21,1,54.8053,3281.25,55.8987,4125.0
4482bd512,15,1,14.1493,93.75,17.4933,1125.0
449163407,8,1,10.6933,3750.0,14.816,5531.25
449163407,15,1,10.416,93.75,13.76,1125.0
44a19ed24,22,1,48.7573,10687.5,50.3627,13687.5
44c8b5c73,7,1,19.84,4687.5,22.9813,11437.5
44f4e69f6,17,1,24.2827,1312.5,30.736,3937.5
44f4e69f6,11,1,54.1373,1808.7891,55.2751,5684.7656
450f7f9ee,17,1,32.7307,1312.5,39.184,3937.5
450f7f9ee,5,1,1.3173,4781.25,3.6693,10406.25
450f7f9ee,13,1,8.9547,93.75,12.8267,1406.25
450f7f9ee,8,1,42.7307,3750.0,46.8533,5531.25
450f7f9ee,15,1,8.9173,93.75,12.2613,1125.0
450fe6a1e,17,4,10.304,1312.5,12.8373,7406.25
454e35c0f,22,1,56.9867,10687.5,58.592,13687.5
45729ea1e,23,1,18.6398,7235.1562,24.7234,11283.3984
457fdb9b8,17,4,9.712,1312.5,12.2453,7406.25
457fdb9b8,13,1,40.2827,93.75,44.1547,1406.25
457fdb9b8,2,1,24.3093,468.75,26.0853,3000.0
458ae77db,14,1,58.24,2531.25,58.8267,5531.25
458e5dff4,0,1,8.6347,5906.25,9.9253,7500.0
459389f95,5,1,19.9307,5062.5,23.04,11250.0
459389f95,12,1,3.568,562.5,6.704,3281.25
45a4a9f44,14,1,33.584,2531.25,34.1707,5531.25
45a4a9f44,18,1,9.8347,3187.5,10.528,5062.5
45bad43b0,6,1,38.7787,562.5,40.9227,4406.25
45c5b2bbd,13,1,38.256,93.75,42.128,1406.25
45c5b2bbd,2,1,14.6507,468.75,16.4267,3000.0
45eb59137,22,1,8.144,10687.5,9.7493,13687.5
45eb59137,23,4,21.6236,6459.9609,29.5474,11627.9297
45eb59137,5,1,11.776,5062.5,14.8853,11250.0
45eb59137,18,1,8.8533,3187.5,9.5467,5062.5
45f43a9ed,12,1,24.4107,562.5,27.5467,3281.25
45f43a9ed,17,1,18.4373,1312.5,24.8907,3937.5
4617203e9,9,1,3.5413,1125.0,6.3467,5250.0
463708ba0,20,1,1.1307,2343.75,4.5707,5718.75
464ee5488,19,1,38.1333,281.25,39.6853,2812.5
464ee5488,7,1,49.4933,4687.5,52.6347,11437.5
464ee5488,14,1,13.9253,2531.25,14.512,5531.25
467b923c1,17,4,25.36,1312.5,27.8933,7406.25
467b923c1,4,1,23.2693,2343.75,25.1253,4218.75
469dadfb2,18,1,45.5627,3187.5,46.256,5062.5
469dadfb2,8,1,22.512,3750.0,26.6347,5531.25
46a31da79,0,1,14.6613,5906.25,15.952,7500.0
46a31da79,7,1,25.8933,4687.5,29.0347,11437.5
46d4f692a,18,1,3.984,3187.5,4.6773,5062.5
46d4f692a,11,1,12.771,1808.7891,13.9088,5684.7656
46e01323b,3,1,54.6933,1031.25,55.4347,2812.5
46e01323b,19,1,0.0213,281.25,1.5733,2812.5
46e01323b,5,1,50.928,4781.25,53.28,10406.25
46e01323b,17,1,52.2187,1312.5,58.672,3937.5
46e316674,18,1,40.272,3187.5,40.9653,5062.5
46ffa7ac9,8,1,8.896,3750.0,13.0187,5531.25
46ffa7ac9,4,1,57.344,2343.75,59.2,4218.75
4703c3528,10,1,11.3662,947.4609,13.8101,10852.7344
4704c3054,11,1,15.2381,1808.7891,16.3759,5684.7656
4705b21fd,22,1,43.2533,10687.5,44.8587,13687.5
471169d06,3,1,47.9467,1031.25,48.688,2812.5
471bb3a84,4,1,27.456,2343.75,29.312,4218.75
471bb3a84,6,1,25.8933,562.5,28.0373,4406.25
4743d159e,21,1,25.1413,3281.25,26.2347,4125.0
4743d159e,5,1,35.3707,4781.25,37.7227,10406.25
4743d159e,15,1,43.2,93.75,46.544,1125.0
4743d159e,23,4,10.8205,6459.9609,18.7443,11627.9297
475ab9faa,12,1,49.088,562.5,52.224,3281.25
475ab9faa,21,1,6.1653,3281.25,7.2587,4125.0
475ab9faa,15,1,18.6773,93.75,22.0213,1125.0
47619a03a,16,4,15.184,3093.75,17.0187,4593.75
47619a03a,16,4,21.7493,3093.75,23.584,4593.75
47619a03a,7,1,48.4747,4687.5,51.616,11437.5
476398f34,17,4,41.568,1312.5,44.1013,7406.25
476398f34,1,1,52.3947,3843.75,53.2907,5625.0
477119234,7,1,5.4133,4687.5,8.5547,11437.5
477119234,5,1,23.888,4781.25,26.24,10406.25
477119234,17,4,17.984,1312.5,20.5173,7406.25
477119234,12,1,20.6667,562.5,23.8027,3281.25
4793c2ec4,6,1,0.7733,562.5,2.9173,4406.25
47a06e99e,23,1,38.5277,7235.1562,44.6113,11283.3984
47d699532,4,1,55.072,2343.75,56.928,4218.75
47dde331d,5,1,39.8293,4781.25,42.1813,10406.25
47dde331d,3,1,29.4133,1031.25,30.1547,2812.5
47dde331d,17,1,0.1067,1312.5,6.56,3937.5
47dde331d,20,1,49.3067,2343.75,52.7467,5718.75
47ff7542e,5,1,17.6,4781.25,19.952,10406.25
